world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
102208.922861,15189,102208.933614,0.19742852449417114,0.7652040719985962,0.19742852449417114,0.7652040719985962,True,0.9943977607569782
102208.956371,15190,102208.941683,0.19609521329402924,0.7639895677566528,0.19609521329402924,0.7639895677566528,True,0.9982895653689045
102208.956371,15190,102208.949752,0.19834192097187042,0.7636122703552246,0.19834192097187042,0.7636122703552246,True,0.9981082644384245
102208.956371,15190,102208.957821,0.19910459220409393,0.7636263370513916,0.19910459220409393,0.7636263370513916,True,0.9958407384446756
102208.956371,15190,102208.96589,0.19932818412780762,0.7619327902793884,0.19932818412780762,0.7619327902793884,True,0.9979039240703883
102208.989882,15191,102208.973959,0.19777008891105652,0.7647122740745544,0.19777008891105652,0.7647122740745544,True,0.9984044307837245
102208.989882,15191,102208.982028,0.19835084676742554,0.7634067535400391,0.19835084676742554,0.7634067535400391,True,0.9981887997284119
102208.989882,15191,102208.990097,0.19844454526901245,0.7657381892204285,0.19844454526901245,0.7657381892204285,True,0.999443677666867
102208.989882,15191,102208.998166,0.1973399966955185,0.7677607536315918,0.1973399966955185,0.7677607536315918,True,0.9931077073515564
102208.989882,15191,102209.006235,0.19507567584514618,0.7653917670249939,0.19507567584514618,0.7653917670249939,True,0.9981298066569293
102209.023392,15192,102209.014305,0.1966242492198944,0.7654633522033691,0.1966242492198944,0.7654633522033691,True,0.9979534543195804
102209.023392,15192,102209.022374,0.19521252810955048,0.7629507184028625,0.19521252810955048,0.7629507184028625,True,0.9972150244112874
102209.023392,15192,102209.030443,0.19391517341136932,0.7667936086654663,0.19391517341136932,0.7667936086654663,True,0.9980437822973438
102209.023392,15192,102209.038512,0.19415614008903503,0.768300473690033,0.19415614008903503,0.768300473690033,True,0.9967863893298373
102209.056903,15193,102209.046581,0.19090646505355835,0.7655295729637146,0.19090646505355835,0.7655295729637146,True,0.9941747408995834
102209.056903,15193,102209.05465,0.19254377484321594,0.7685130834579468,0.19254377484321594,0.7685130834579468,True,0.9979371050673608
102209.056903,15193,102209.062719,0.19283492863178253,0.7691027522087097,0.19283492863178253,0.7691027522087097,True,0.9941244115926391
102209.056903,15193,102209.070788,0.19216644763946533,0.7661954760551453,0.19216644763946533,0.7661954760551453,True,0.9955556468839539
102209.090413,15194,102209.078857,0.19271688163280487,0.766200602054596,0.19271688163280487,0.766200602054596,True,0.9973878568100492
102209.090413,15194,102209.086926,0.19335032999515533,0.7674416899681091,0.19335032999515533,0.7674416899681091,True,0.9940838529929176
102209.090413,15194,102209.094995,0.19374996423721313,0.7659149765968323,0.19374996423721313,0.7659149765968323,True,0.995244340361173
102209.090413,15194,102209.103064,0.19474324584007263,0.7617495656013489,0.19474324584007263,0.7617495656013489,True,0.9974794099454538
102209.123923,15195,102209.111133,0.19590601325035095,0.7606914043426514,0.19590601325035095,0.7606914043426514,True,0.9965147609476332
102209.123923,15195,102209.119202,0.1965748816728592,0.7593374252319336,0.1965748816728592,0.7593374252319336,True,0.9978427428958618
102209.123923,15195,102209.127271,0.1957448124885559,0.7611743211746216,0.1957448124885559,0.7611743211746216,True,0.9966428761960758
102209.123923,15195,102209.13534,0.19758369028568268,0.759223461151123,0.19758369028568268,0.759223461151123,True,0.9961630847189931
102209.157434,15196,102209.143409,0.1964835673570633,0.7572805285453796,0.1964835673570633,0.7572805285453796,True,0.9977493185836659
102209.157434,15196,102209.151478,0.1977672576904297,0.7583096623420715,0.1977672576904297,0.7583096623420715,True,0.9968172184715868
102209.157434,15196,102209.159547,0.19857218861579895,0.7561442852020264,0.19857218861579895,0.7561442852020264,True,0.9988420850751422
102209.157434,15196,102209.167616,0.19904741644859314,0.7564796805381775,0.19904741644859314,0.7564796805381775,True,0.9972655083371761
102209.190944,15197,102209.175685,0.19679901003837585,0.7538407444953918,0.19679901003837585,0.7538407444953918,True,0.9993156189633196
102209.190944,15197,102209.183754,0.19677172601222992,0.7555138468742371,0.19677172601222992,0.7555138468742371,True,0.9983381955503038
102209.190944,15197,102209.191824,0.19626079499721527,0.7566681504249573,0.19626079499721527,0.7566681504249573,True,0.9980614320227879
102209.190944,15197,102209.199893,0.19632987678050995,0.7568972706794739,0.19632987678050995,0.7568972706794739,True,0.9981989664376688
102209.224455,15198,102209.207962,0.1969550997018814,0.7608246803283691,0.1969550997018814,0.7608246803283691,True,0.9963222842638632
102209.224455,15198,102209.216031,0.1912231743335724,0.763564944267273,0.1912231743335724,0.763564944267273,True,0.9979620195295134
102209.224455,15198,102209.2241,0.19229482114315033,0.7605093717575073,0.19229482114315033,0.7605093717575073,True,0.9962297868995005
102209.224455,15198,102209.232169,0.1927197128534317,0.7650008797645569,0.1927197128534317,0.7650008797645569,True,0.9969981660719747
102209.224455,15198,102209.240238,0.19326569139957428,0.7650582194328308,0.19326569139957428,0.7650582194328308,True,0.9960230725723443
102209.257965,15199,102209.248307,0.19279219210147858,0.767572283744812,0.19279219210147858,0.767572283744812,True,0.9943822775533462
102209.257965,15199,102209.256376,0.19141869246959686,0.7712999582290649,0.19141869246959686,0.7712999582290649,True,0.9988716997586542
102209.257965,15199,102209.264445,0.19082581996917725,0.7702931761741638,0.19082581996917725,0.7702931761741638,True,0.996997014562109
102209.257965,15199,102209.272514,0.1922277808189392,0.7698773741722107,0.1922277808189392,0.7698773741722107,True,0.9960052060071864
102209.291475,15200,102209.280583,0.19191937148571014,0.7683001756668091,0.19191937148571014,0.7683001756668091,True,0.9967252514585521
102209.291475,15200,102209.288652,0.19034917652606964,0.7684687376022339,0.19034917652606964,0.7684687376022339,True,0.9956213872246795
102209.291475,15200,102209.296721,0.19083203375339508,0.7708632349967957,0.19083203375339508,0.7708632349967957,True,0.9978270287320635
102209.291475,15200,102209.30479,0.1921834796667099,0.7682849764823914,0.1921834796667099,0.7682849764823914,True,0.9971132873977817
102209.324986,15201,102209.312859,0.19191519916057587,0.7653958201408386,0.19191519916057587,0.7653958201408386,True,0.9957373545651307
102209.324986,15201,102209.320928,0.18477624654769897,0.7599526643753052,0.18477624654769897,0.7599526643753052,True,0.9929746452639049
102209.324986,15201,102209.328997,0.17923685908317566,0.7574246525764465,0.17923685908317566,0.7574246525764465,True,0.9962941597456766
102209.324986,15201,102209.337066,0.1793278157711029,0.7570986747741699,0.1793278157711029,0.7570986747741699,True,0.9983206952858068
102209.358496,15202,102209.345135,0.18175296485424042,0.7533248662948608,0.18175296485424042,0.7533248662948608,True,0.9981168901554676
102209.358496,15202,102209.353204,0.1835077702999115,0.7516694664955139,0.1835077702999115,0.7516694664955139,True,0.9983936582850924
102209.358496,15202,102209.361274,0.18361450731754303,0.750145673751831,0.18361450731754303,0.750145673751831,True,0.9979872108771541
102209.358496,15202,102209.369343,0.1823304444551468,0.7493609189987183,0.1823304444551468,0.7493609189987183,True,0.9965259069673919
102209.392007,15203,102209.377412,0.18198223412036896,0.7472329139709473,0.18198223412036896,0.7472329139709473,True,0.9991510637084996
102209.392007,15203,102209.385481,0.18362845480442047,0.7464654445648193,0.18362845480442047,0.7464654445648193,True,0.9976171964207008
102209.392007,15203,102209.39355,0.1809416264295578,0.7433793544769287,0.1809416264295578,0.7433793544769287,True,0.9981609963457508
102209.392007,15203,102209.401619,0.18043898046016693,0.7407434582710266,0.18043898046016693,0.7407434582710266,True,0.9956879487029204
102209.425517,15204,102209.409688,0.1780339628458023,0.7428829669952393,0.1780339628458023,0.7428829669952393,True,0.9965720183643476
102209.425517,15204,102209.417757,0.17554862797260284,0.7454685568809509,0.17554862797260284,0.7454685568809509,True,0.9979199238355132
102209.425517,15204,102209.425826,0.17771843075752258,0.7470654249191284,0.17771843075752258,0.7470654249191284,True,0.9941043811304545
102209.425517,15204,102209.433895,0.17867425084114075,0.7498061656951904,0.17867425084114075,0.7498061656951904,True,0.9964875378095076
102209.425517,15204,102209.441964,0.1810041218996048,0.7496045231819153,0.1810041218996048,0.7496045231819153,True,0.9942496400776658
102209.459028,15205,102209.450033,0.17768998444080353,0.7587267756462097,0.17768998444080353,0.7587267756462097,True,0.9960909170329824
102209.459028,15205,102209.458102,0.17856401205062866,0.7589032053947449,0.17856401205062866,0.7589032053947449,True,0.9963468592813903
102209.459028,15205,102209.466171,0.17801980674266815,0.759532630443573,0.17801980674266815,0.759532630443573,True,0.9965754991981425
102209.459028,15205,102209.47424,0.17527157068252563,0.7636668086051941,0.17527157068252563,0.7636668086051941,True,0.9970717206183279
102209.492538,15206,102209.482309,0.17090973258018494,0.767815887928009,0.17090973258018494,0.767815887928009,True,0.9962787773579551
102209.492538,15206,102209.490378,0.1721327155828476,0.7679120302200317,0.1721327155828476,0.7679120302200317,True,0.995902025643771
102209.492538,15206,102209.498447,0.1690569818019867,0.7716200351715088,0.1690569818019867,0.7716200351715088,True,0.9955489523295862
102209.492538,15206,102209.506516,0.16763760149478912,0.7752110362052917,0.16763760149478912,0.7752110362052917,True,0.9969067319468146
102209.526048,15207,102209.514585,0.165706604719162,0.7742887139320374,0.165706604719162,0.7742887139320374,True,0.9972227865420036
102209.526048,15207,102209.522654,0.1692395657300949,0.7754778861999512,0.1692395657300949,0.7754778861999512,True,0.9963063397708596
102209.526048,15207,102209.530724,0.16667190194129944,0.7834668755531311,0.16667190194129944,0.7834668755531311,True,0.9989610692702395
102209.526048,15207,102209.538793,0.1658841222524643,0.7873011231422424,0.1658841222524643,0.7873011231422424,True,0.9989266469592889
102209.559559,15208,102209.546862,0.16147500276565552,0.791400671005249,0.16147500276565552,0.791400671005249,True,0.9991664900383238
102209.559559,15208,102209.554931,0.16302919387817383,0.8045029044151306,0.16302919387817383,0.8045029044151306,True,0.8835190219075768
102209.559559,15208,102209.563,0.17216087877750397,0.8088290095329285,0.17216087877750397,0.8088290095329285,True,0.7790528166690174
102209.559559,15208,102209.571069,0.16823673248291016,0.8364565968513489,0.16823673248291016,0.8364565968513489,True,0.5252353731941298
102209.593069,15209,102209.579138,0.2869693636894226,1.0171606540679932,0.2869693636894226,1.0171606540679932,False,0.13808753921966696
102209.593069,15209,102209.587207,0.505070686340332,0.31689906120300293,0.505070686340332,0.31689906120300293,True,0.0
102209.593069,15209,102209.595276,0.505070686340332,0.31689906120300293,0.505070686340332,0.31689906120300293,True,0.0
102209.593069,15209,102209.603345,0.505070686340332,0.31689906120300293,0.505070686340332,0.31689906120300293,True,0.0
102209.62658,15210,102209.611414,0.504690945148468,0.31877192854881287,0.504690945148468,0.31877192854881287,True,0.0
102209.62658,15210,102209.619483,0.504690945148468,0.31877192854881287,0.504690945148468,0.31877192854881287,True,0.0
102209.62658,15210,102209.627552,0.504690945148468,0.31877192854881287,0.504690945148468,0.31877192854881287,True,0.0
102209.62658,15210,102209.635621,0.504690945148468,0.31877192854881287,0.504690945148468,0.31877192854881287,True,0.0
102209.66009,15211,102209.64369,0.5039252042770386,0.32085102796554565,0.5039252042770386,0.32085102796554565,True,0.0
102209.66009,15211,102209.651759,0.15357212722301483,0.6262534856796265,0.15357212722301483,0.6262534856796265,True,0.7263924577928303
102209.66009,15211,102209.659828,0.16304315626621246,0.790413498878479,0.16304315626621246,0.790413498878479,True,0.32531369689278317
102209.66009,15211,102209.667897,0.1594565212726593,0.8041772842407227,0.1594565212726593,0.8041772842407227,True,0.45659915763829034
102209.66009,15211,102209.675966,0.15878021717071533,0.8023726940155029,0.15878021717071533,0.8023726940155029,True,0.482513154264456
102209.6936,15212,102209.684035,0.15691231191158295,0.8049806952476501,0.15691231191158295,0.8049806952476501,True,0.6014054667883943
102209.6936,15212,102209.692104,0.1560491919517517,0.8054308295249939,0.1560491919517517,0.8054308295249939,True,0.7660116145796314
102209.6936,15212,102209.700174,0.15296003222465515,0.8331810235977173,0.15296003222465515,0.8331810235977173,True,0.6520421972519094
102209.6936,15212,102209.708243,0.13439424335956573,0.8032762408256531,0.13439424335956573,0.8032762408256531,True,0.6333208157537448
102209.727111,15213,102209.716312,0.15364137291908264,0.809596598148346,0.15364137291908264,0.809596598148346,True,0.7703677079995145
102209.727111,15213,102209.724381,0.15110638737678528,0.8099542260169983,0.15110638737678528,0.8099542260169983,True,0.784674003721375
102209.727111,15213,102209.73245,0.15023116767406464,0.810412585735321,0.15023116767406464,0.810412585735321,True,0.8643472535901732
102209.727111,15213,102209.740519,0.15499116480350494,0.7988445162773132,0.15499116480350494,0.7988445162773132,True,0.9934154030671732
102209.760621,15214,102209.748588,0.14649079740047455,0.8076661229133606,0.14649079740047455,0.8076661229133606,True,0.9988516876592889
