world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers
15764,102228.191346,"[[ 2.56874858e-03 -1.09860096e-04 -1.17405818e+00]
 [-7.10458128e-05 -2.94825174e-03  1.45703580e+00]
 [ 4.43960721e-05 -5.83213123e-05  1.00694330e+00]]","[[ 3.80385104e+02 -2.36238763e+01  4.77698276e+02]
 [-1.79690766e+01 -3.48062931e+02  4.82691936e+02]
 [-1.78119112e-02 -1.91179380e-02  1.00000000e+00]]",4
15765,102228.224857,"[[ 2.56857718e-03 -1.11296984e-04 -1.17340353e+00]
 [-7.24547972e-05 -2.94654372e-03  1.45903298e+00]
 [ 4.33882737e-05 -5.95757012e-05  1.00807013e+00]]","[[ 3.80572030e+02 -2.40350780e+01  4.77776816e+02]
 [-1.79957285e+01 -3.48475117e+02  4.83419183e+02]
 [-1.74436987e-02 -1.95599576e-02  1.00000000e+00]]",4
15766,102228.258367,"[[ 2.56869913e-03 -1.11088964e-04 -1.17361073e+00]
 [-7.34459735e-05 -2.94720638e-03  1.46180810e+00]
 [ 4.30930654e-05 -5.80751701e-05  1.00752269e+00]]","[[ 3.80606607e+02 -2.37618048e+01  4.77824667e+02]
 [-1.80760899e+01 -3.48162102e+02  4.84090226e+02]
 [-1.73209770e-02 -1.90522799e-02  1.00000000e+00]]",4
15767,102228.291877,"[[ 2.56759123e-03 -1.11365505e-04 -1.17287439e+00]
 [-7.16565942e-05 -2.94828494e-03  1.46192494e+00]
 [ 4.28924992e-05 -5.76575770e-05  1.00742614e+00]]","[[ 3.80826002e+02 -2.37289935e+01  4.77802842e+02]
 [-1.78008529e+01 -3.47977863e+02  4.84243296e+02]
 [-1.72329587e-02 -1.89053707e-02  1.00000000e+00]]",4
15768,102228.325388,"[[ 2.56969369e-03 -1.10391707e-04 -1.17468234e+00]
 [-7.05128289e-05 -2.94967886e-03  1.46227635e+00]
 [ 4.44204353e-05 -5.61119336e-05  1.00594581e+00]]","[[ 3.80249745e+02 -2.33226339e+01  4.77935087e+02]
 [-1.79091991e+01 -3.47562875e+02  4.84315703e+02]
 [-1.77900031e-02 -1.83572746e-02  1.00000000e+00]]",4
15769,102228.358898,"[[ 2.56886909e-03 -1.11337667e-04 -1.17458044e+00]
 [-7.07179285e-05 -2.94982977e-03  1.46225498e+00]
 [ 4.29227025e-05 -5.69837735e-05  1.00706735e+00]]","[[ 3.80635998e+02 -2.36047978e+01  4.78224052e+02]
 [-1.76626307e+01 -3.47690406e+02  4.84243527e+02]
 [-1.72226902e-02 -1.86675991e-02  1.00000000e+00]]",4
15770,102228.392409,"[[ 2.57072687e-03 -1.11305867e-04 -1.17656915e+00]
 [-7.11823050e-05 -2.94922808e-03  1.46310700e+00]
 [ 4.45812890e-05 -5.55109779e-05  1.00555835e+00]]","[[ 3.80047556e+02 -2.33526732e+01  4.78659135e+02]
 [-1.80253855e+01 -3.47511698e+02  4.84545414e+02]
 [-1.78444311e-02 -1.81487449e-02  1.00000000e+00]]",4
15771,102228.425919,"[[ 2.57268643e-03 -1.11848792e-04 -1.17832515e+00]
 [-7.04965577e-05 -2.95325057e-03  1.46493387e+00]
 [ 4.56043934e-05 -5.79216672e-05  1.00622089e+00]]","[[ 3.79554993e+02 -2.37710926e+01  4.79081954e+02]
 [-1.81104995e+01 -3.47428527e+02  4.84605085e+02]
 [-1.82448662e-02 -1.89218624e-02  1.00000000e+00]]",4
15772,102228.459429,"[[ 2.57222485e-03 -1.09673730e-04 -1.17954025e+00]
 [-6.97695510e-05 -2.95078407e-03  1.46349041e+00]
 [ 4.51348882e-05 -5.66695164e-05  1.00583398e+00]]","[[ 3.79726950e+02 -2.33171610e+01  4.79231833e+02]
 [-1.79304905e+01 -3.47533920e+02  4.84635470e+02]
 [-1.80497438e-02 -1.85340345e-02  1.00000000e+00]]",4
15773,102228.49294,"[[ 2.57247948e-03 -1.08399704e-04 -1.18060096e+00]
 [-7.05545549e-05 -2.95001929e-03  1.46386004e+00]
 [ 4.56472831e-05 -5.51194630e-05  1.00483792e+00]]","[[ 3.79595791e+02 -2.29050147e+01  4.79361778e+02]
 [-1.81289942e+01 -3.47372068e+02  4.84755774e+02]
 [-1.82385404e-02 -1.80142587e-02  1.00000000e+00]]",4
15774,102228.52645,"[[ 2.57192453e-03 -1.08980563e-04 -1.18033710e+00]
 [-7.09939138e-05 -2.95091865e-03  1.46514850e+00]
 [ 4.45680581e-05 -5.64925579e-05  1.00602767e+00]]","[[ 3.79864500e+02 -2.32080156e+01  4.79481197e+02]
 [-1.79960089e+01 -3.47497212e+02  4.84970417e+02]
 [-1.78389364e-02 -1.84852471e-02  1.00000000e+00]]",4
15775,102228.559961,"[[ 2.57089066e-03 -1.08528453e-04 -1.17994941e+00]
 [-7.15234306e-05 -2.94993644e-03  1.46604565e+00]
 [ 4.31368136e-05 -5.64484204e-05  1.00671516e+00]]","[[ 3.80281063e+02 -2.31651552e+01  4.79453982e+02]
 [-1.78146911e+01 -3.47622362e+02  4.85350612e+02]
 [-1.72935953e-02 -1.84992369e-02  1.00000000e+00]]",4
15776,102228.593471,"[[ 2.57314211e-03 -1.07447122e-04 -1.18131590e+00]
 [-7.05399855e-05 -2.95060193e-03  1.46725688e+00]
 [ 4.51794169e-05 -5.53846340e-05  1.00524844e+00]]","[[ 3.79587296e+02 -2.28210714e+01  4.79380883e+02]
 [-1.80528780e+01 -3.47375512e+02  4.85813198e+02]
 [-1.80546262e-02 -1.81131571e-02  1.00000000e+00]]",4
15777,102228.626981,"[[ 2.57288125e-03 -1.06886209e-04 -1.18129785e+00]
 [-7.10468955e-05 -2.95089459e-03  1.46801053e+00]
 [ 4.49657762e-05 -5.47930559e-05  1.00507303e+00]]","[[ 3.79666783e+02 -2.26523338e+01  4.79321803e+02]
 [-1.80815059e+01 -3.47248407e+02  4.85939488e+02]
 [-1.79715821e-02 -1.79173264e-02  1.00000000e+00]]",4
15778,102228.660492,"[[ 2.57103362e-03 -1.07303910e-04 -1.18031874e+00]
 [-7.19186424e-05 -2.94969830e-03  1.46847700e+00]
 [ 4.27541422e-05 -5.48308539e-05  1.00616093e+00]]","[[ 3.80340760e+02 -2.27469008e+01  4.79373244e+02]
 [-1.78021957e+01 -3.47407012e+02  4.86151797e+02]
 [-1.71317054e-02 -1.79654153e-02  1.00000000e+00]]",4
15779,102228.694002,"[[ 2.57182957e-03 -1.07487337e-04 -1.18056525e+00]
 [-7.00777123e-05 -2.95024724e-03  1.46818614e+00]
 [ 4.29931156e-05 -5.50407987e-05  1.00615508e+00]]","[[ 3.80193703e+02 -2.27948241e+01  4.79360019e+02]
 [-1.75944422e+01 -3.47385488e+02  4.86262191e+02]
 [-1.72082061e-02 -1.80293820e-02  1.00000000e+00]]",4
15780,102228.727513,"[[ 2.57414359e-03 -1.06251433e-04 -1.18217020e+00]
 [-6.89277605e-05 -2.95033787e-03  1.46904158e+00]
 [ 4.62003368e-05 -5.32211304e-05  1.00375844e+00]]","[[ 3.79278345e+02 -2.23058484e+01  4.79338208e+02]
 [-1.80292731e+01 -3.47074959e+02  4.86724551e+02]
 [-1.84131209e-02 -1.73758777e-02  1.00000000e+00]]",4
15781,102228.761023,"[[ 2.57326186e-03 -1.06225912e-04 -1.18214606e+00]
 [-6.99306370e-05 -2.94953360e-03  1.47093138e+00]
 [ 4.45736344e-05 -5.22590760e-05  1.00409381e+00]]","[[ 3.79703269e+02 -2.21707075e+01  4.79513275e+02]
 [-1.78722402e+01 -3.47027396e+02  4.87330849e+02]
 [-1.77859292e-02 -1.70771912e-02  1.00000000e+00]]",4
15782,102228.794533,"[[ 2.57548386e-03 -1.05826523e-04 -1.18340310e+00]
 [-7.01875050e-05 -2.95077626e-03  1.47315970e+00]
 [ 4.61631820e-05 -5.21758073e-05  1.00331660e+00]]","[[ 3.79079791e+02 -2.20744336e+01  4.79532945e+02]
 [-1.81969410e+01 -3.46867252e+02  4.87838574e+02]
 [-1.83879838e-02 -1.70225956e-02  1.00000000e+00]]",4
15783,102228.828044,"[[ 2.57186702e-03 -1.05927071e-04 -1.18163620e+00]
 [-7.10076127e-05 -2.94874040e-03  1.47346876e+00]
 [ 4.23814786e-05 -5.18440040e-05  1.00498334e+00]]","[[ 3.80310134e+02 -2.20931749e+01  4.79552057e+02]
 [-1.76266821e+01 -3.47077118e+02  4.88146368e+02]
 [-1.69474886e-02 -1.69729442e-02  1.00000000e+00]]",4
15784,102228.861554,"[[ 2.57378109e-03 -1.06744094e-04 -1.18264332e+00]
 [-6.91540322e-05 -2.95081486e-03  1.47383366e+00]
 [ 4.31795832e-05 -5.33626937e-05  1.00533774e+00]]","[[ 3.79882555e+02 -2.24177732e+01  4.79744879e+02]
 [-1.75164887e+01 -3.47084854e+02  4.88223572e+02]
 [-1.72458436e-02 -1.74601946e-02  1.00000000e+00]]",4
15785,102228.895065,"[[ 2.57800596e-03 -1.07026188e-04 -1.18522243e+00]
 [-6.75434162e-05 -2.95382561e-03  1.47490168e+00]
 [ 4.73509914e-05 -5.31468473e-05  1.00322458e+00]]","[[ 3.78494489e+02 -2.23507567e+01  4.80017473e+02]
 [-1.80524141e+01 -3.46676458e+02  4.88342865e+02]
 [-1.88208289e-02 -1.73106108e-02  1.00000000e+00]]",4
15786,102228.928575,"[[ 2.57658520e-03 -1.06798039e-04 -1.18518772e+00]
 [-6.78444800e-05 -2.95434893e-03  1.47589511e+00]
 [ 4.68505443e-05 -5.13160328e-05  1.00257067e+00]]","[[ 3.78798207e+02 -2.20348336e+01  4.80233565e+02]
 [-1.80021762e+01 -3.46319035e+02  4.88538742e+02]
 [-1.86228294e-02 -1.66964540e-02  1.00000000e+00]]",4
15787,102228.962086,"[[ 2.57733725e-03 -1.07448120e-04 -1.18601557e+00]
 [-6.72143148e-05 -2.95501256e-03  1.47552290e+00]
 [ 4.79607158e-05 -5.09126787e-05  1.00181903e+00]]","[[ 3.78480485e+02 -2.20412564e+01  4.80532026e+02]
 [-1.81160348e+01 -3.46164062e+02  4.88398693e+02]
 [-1.90398968e-02 -1.65369441e-02  1.00000000e+00]]",4
15788,102228.995596,"[[ 2.57667973e-03 -1.06588338e-04 -1.18650933e+00]
 [-6.81339255e-05 -2.95245406e-03  1.47556680e+00]
 [ 4.65767022e-05 -5.07685637e-05  1.00242056e+00]]","[[ 3.78826985e+02 -2.19419969e+01  4.80695085e+02]
 [-1.79947010e+01 -3.46454748e+02  4.88683357e+02]
 [-1.85132643e-02 -1.65270195e-02  1.00000000e+00]]",4
15789,102229.029106,"[[ 2.57118001e-03 -1.05261651e-04 -1.18428570e+00]
 [-7.09495099e-05 -2.94914107e-03  1.47679504e+00]
 [ 4.19730096e-05 -4.98330915e-05  1.00420456e+00]]","[[ 3.80481688e+02 -2.17016629e+01  4.80627105e+02]
 [-1.75532446e+01 -3.46721374e+02  4.89191514e+02]
 [-1.67741660e-02 -1.62987846e-02  1.00000000e+00]]",4
15790,102229.062617,"[[ 2.57393513e-03 -1.06365353e-04 -1.18602512e+00]
 [-7.10020105e-05 -2.95136741e-03  1.47782554e+00]
 [ 4.32081645e-05 -5.04724752e-05  1.00390584e+00]]","[[ 3.79831265e+02 -2.19145803e+01  4.80996653e+02]
 [-1.77709437e+01 -3.46550758e+02  4.89154215e+02]
 [-1.72414131e-02 -1.64800174e-02  1.00000000e+00]]",4
15791,102229.096127,"[[ 2.57507286e-03 -1.06455366e-04 -1.18667354e+00]
 [-7.09801809e-05 -2.95283824e-03  1.47851390e+00]
 [ 4.43054779e-05 -5.11119859e-05  1.00368795e+00]]","[[ 3.79455160e+02 -2.20068258e+01  4.81052698e+02]
 [-1.79664028e+01 -3.46476344e+02  4.89145890e+02]
 [-1.76650928e-02 -1.66725835e-02  1.00000000e+00]]",4
15792,102229.129638,"[[ 2.57540778e-03 -1.05983243e-04 -1.18714763e+00]
 [-7.07622478e-05 -2.95325776e-03  1.47848133e+00]
 [ 4.44966080e-05 -5.11014817e-05  1.00358720e+00]]","[[ 3.79373323e+02 -2.19389086e+01  4.81082670e+02]
 [-1.79689128e+01 -3.46427377e+02  4.89100159e+02]
 [-1.77354436e-02 -1.66669576e-02  1.00000000e+00]]",4
15793,102229.163148,"[[ 2.57651401e-03 -1.06388369e-04 -1.18745015e+00]
 [-7.00081488e-05 -2.95482778e-03  1.47828332e+00]
 [ 4.51715502e-05 -5.20022481e-05  1.00369340e+00]]","[[ 3.79086406e+02 -2.21152284e+01  4.81062026e+02]
 [-1.79832307e+01 -3.46385843e+02  4.88896534e+02]
 [-1.79926350e-02 -1.69512556e-02  1.00000000e+00]]",4
15794,102229.196658,"[[ 2.57787899e-03 -1.07712954e-04 -1.18780958e+00]
 [-6.90578154e-05 -2.95668331e-03  1.47708319e+00]
 [ 4.73673811e-05 -5.12683503e-05  1.00224419e+00]]","[[ 3.78481559e+02 -2.21316873e+01  4.81174514e+02]
 [-1.82423482e+01 -3.46019891e+02  4.88335807e+02]
 [-1.88206980e-02 -1.66541737e-02  1.00000000e+00]]",4
15795,102229.230169,"[[ 2.57461457e-03 -1.06180477e-04 -1.18654650e+00]
 [-7.04232796e-05 -2.95392811e-03  1.47531995e+00]
 [ 4.52132905e-05 -5.06125688e-05  1.00295066e+00]]","[[ 3.79362504e+02 -2.18776335e+01  4.80988526e+02]
 [-1.80402582e+01 -3.46244790e+02  4.87976387e+02]
 [-1.80121431e-02 -1.64865322e-02  1.00000000e+00]]",4
15796,102229.263679,"[[ 2.57777902e-03 -1.06885768e-04 -1.18809326e+00]
 [-6.77823580e-05 -2.95523543e-03  1.47340647e+00]
 [ 4.75103554e-05 -5.19658218e-05  1.00247754e+00]]","[[ 3.78481165e+02 -2.21490677e+01  4.81113523e+02]
 [-1.80916642e+01 -3.46301234e+02  4.87539994e+02]
 [-1.88751589e-02 -1.69016436e-02  1.00000000e+00]]",4
15797,102229.29719,"[[ 2.57549453e-03 -1.06240994e-04 -1.18691248e+00]
 [-6.92908501e-05 -2.95561291e-03  1.47353147e+00]
 [ 4.58354179e-05 -5.32822291e-05  1.00391878e+00]]","[[ 3.79115723e+02 -2.22977994e+01  4.80948959e+02]
 [-1.79935483e+01 -3.46476908e+02  4.87278324e+02]
 [-1.82640910e-02 -1.73709601e-02  1.00000000e+00]]",4
15798,102229.3307,"[[ 2.57264753e-03 -1.06834286e-04 -1.18511707e+00]
 [-7.15629399e-05 -2.95185700e-03  1.47224559e+00]
 [ 4.30557662e-05 -5.29937301e-05  1.00510793e+00]]","[[ 3.80033748e+02 -2.23874953e+01  4.80888032e+02]
 [-1.78008278e+01 -3.46870187e+02  4.87094000e+02]
 [-1.72180281e-02 -1.73295164e-02  1.00000000e+00]]",4
15799,102229.36421,"[[ 2.57578838e-03 -1.07623735e-04 -1.18631033e+00]
 [-6.94276390e-05 -2.95416513e-03  1.47103743e+00]
 [ 4.62257898e-05 -5.33313190e-05  1.00372400e+00]]","[[ 3.78994206e+02 -2.24887820e+01  4.80895724e+02]
 [-1.80766836e+01 -3.46632047e+02  4.86651866e+02]
 [-1.84147832e-02 -1.73820518e-02  1.00000000e+00]]",4
15800,102229.397721,"[[ 2.57823898e-03 -1.08387670e-04 -1.18706686e+00]
 [-6.86070465e-05 -2.95705424e-03  1.47080674e+00]
 [ 4.91868797e-05 -5.40325922e-05  1.00262048e+00]]","[[ 3.78085383e+02 -2.26447765e+01  4.80858640e+02]
 [-1.84934211e+01 -3.46381185e+02  4.86232693e+02]
 [-1.95448709e-02 -1.75560422e-02  1.00000000e+00]]",4
15836,102230.604096,"[[ 2.56637970e-03 -1.21535410e-04 -1.17066050e+00]
 [-7.64327919e-05 -2.94764521e-03  1.44025799e+00]
 [ 4.66923264e-05 -6.82963573e-05  1.01017095e+00]]","[[ 3.80147352e+02 -2.67654632e+01  4.78703791e+02]
 [-1.90728705e+01 -3.49500919e+02  4.76200229e+02]
 [-1.88607402e-02 -2.23921486e-02  1.00000000e+00]]",4
15837,102230.637606,"[[ 2.56101707e-03 -1.19605609e-04 -1.16844022e+00]
 [-7.81944293e-05 -2.94256547e-03  1.44017331e+00]
 [ 4.25306245e-05 -6.63944968e-05  1.01129998e+00]]","[[ 3.81719999e+02 -2.63123814e+01  4.78504298e+02]
 [-1.85982341e+01 -3.49839833e+02  4.76712226e+02]
 [-1.72744098e-02 -2.18613251e-02  1.00000000e+00]]",4
15838,102230.671116,"[[ 2.56503980e-03 -1.19678654e-04 -1.17055319e+00]
 [-7.61342712e-05 -2.94718584e-03  1.44200982e+00]
 [ 4.48445542e-05 -6.83404391e-05  1.01113028e+00]]","[[ 3.80701861e+02 -2.65574299e+01  4.78600890e+02]
 [-1.87148149e+01 -3.49605764e+02  4.76920006e+02]
 [-1.81493763e-02 -2.24513654e-02  1.00000000e+00]]",4
15839,102230.704627,"[[ 2.56637188e-03 -1.19446682e-04 -1.17166879e+00]
 [-7.57230367e-05 -2.94688496e-03  1.44224025e+00]
 [ 4.72234821e-05 -6.60239983e-05  1.00889232e+00]]","[[ 3.80074625e+02 -2.61319440e+01  4.78752894e+02]
 [-1.90843773e+01 -3.49257315e+02  4.77109775e+02]
 [-1.90391718e-02 -2.16329559e-02  1.00000000e+00]]",4
15840,102230.738137,"[[ 2.56684216e-03 -1.20056726e-04 -1.17240343e+00]
 [-7.67541582e-05 -2.94766065e-03  1.44353420e+00]
 [ 4.64713888e-05 -6.64690901e-05  1.00945910e+00]]","[[ 3.80124423e+02 -2.62852243e+01  4.79071218e+02]
 [-1.90832599e+01 -3.49236649e+02  4.77247436e+02]
 [-1.87559425e-02 -2.17858568e-02  1.00000000e+00]]",4
15841,102230.771648,"[[ 2.56826526e-03 -1.19399331e-04 -1.17370695e+00]
 [-7.50503404e-05 -2.94924512e-03  1.44330692e+00]
 [ 4.76060976e-05 -6.71428421e-05  1.00922745e+00]]","[[ 3.79717490e+02 -2.62820080e+01  4.79188375e+02]
 [-1.90485777e+01 -3.49162350e+02  4.77187760e+02]
 [-1.91788714e-02 -2.19896601e-02  1.00000000e+00]]",4
15842,102230.805158,"[[ 2.56769621e-03 -1.18193565e-04 -1.17430389e+00]
 [-7.44463761e-05 -2.95183911e-03  1.44399633e+00]
 [ 4.59030827e-05 -6.90641017e-05  1.01094900e+00]]","[[ 3.80119253e+02 -2.64343645e+01  4.79298801e+02]
 [-1.86532910e+01 -3.49187593e+02  4.77097233e+02]
 [-1.85339897e-02 -2.26548606e-02  1.00000000e+00]]",4
15843,102230.838668,"[[ 2.56708088e-03 -1.17404759e-04 -1.17438027e+00]
 [-7.44405591e-05 -2.95045354e-03  1.44339588e+00]
 [ 4.52175725e-05 -6.84258284e-05  1.01097456e+00]]","[[ 3.80343771e+02 -2.62503776e+01  4.79297826e+02]
 [-1.85320076e+01 -3.49258676e+02  4.77118741e+02]
 [-1.82658306e-02 -2.24647947e-02  1.00000000e+00]]",4
15844,102230.872179,"[[ 2.56529966e-03 -1.16397560e-04 -1.17366513e+00]
 [-7.44576974e-05 -2.94845447e-03  1.44261232e+00]
 [ 4.45509939e-05 -6.68877224e-05  1.01056991e+00]]","[[ 3.80744639e+02 -2.59010774e+01  4.79167167e+02]
 [-1.84242382e+01 -3.49258486e+02  4.77176993e+02]
 [-1.80046004e-02 -2.19749131e-02  1.00000000e+00]]",4
15845,102230.905689,"[[ 2.56637884e-03 -1.16153398e-04 -1.17397980e+00]
 [-7.42824073e-05 -2.94954981e-03  1.44292608e+00]
 [ 4.58676558e-05 -6.69744577e-05  1.00998355e+00]]","[[ 3.80344044e+02 -2.58553938e+01  4.79041115e+02]
 [-1.86331797e+01 -3.49135226e+02  4.77137817e+02]
 [-1.85086547e-02 -2.19777996e-02  1.00000000e+00]]",4
15846,102230.9392,"[[ 2.56503944e-03 -1.16661780e-04 -1.17281812e+00]
 [-7.38847659e-05 -2.94878047e-03  1.44183723e+00]
 [ 4.53127253e-05 -6.72184806e-05  1.01035917e+00]]","[[ 3.80648853e+02 -2.59767642e+01  4.78924873e+02]
 [-1.84861479e+01 -3.49264364e+02  4.76960559e+02]
 [-1.83012618e-02 -2.20713015e-02  1.00000000e+00]]",4
15847,102230.97271,"[[ 2.56652749e-03 -1.17342378e-04 -1.17326310e+00]
 [-7.35202823e-05 -2.94969139e-03  1.44165797e+00]
 [ 4.65607733e-05 -6.78915557e-05  1.01007163e+00]]","[[ 3.80193768e+02 -2.61481043e+01  4.78940231e+02]
 [-1.86546724e+01 -3.49250935e+02  4.76811287e+02]
 [-1.87794706e-02 -2.22694239e-02  1.00000000e+00]]",4
15848,102231.00622,"[[ 2.56711895e-03 -1.17440399e-04 -1.17352173e+00]
 [-7.34691405e-05 -2.94929726e-03  1.44136667e+00]
 [ 4.70498694e-05 -6.80829905e-05  1.00992648e+00]]","[[ 3.80014157e+02 -2.61883401e+01  4.78947608e+02]
 [-1.87358602e+01 -3.49324082e+02  4.76784359e+02]
 [-1.89669349e-02 -2.23292195e-02  1.00000000e+00]]",4
15849,102231.039731,"[[ 2.56702597e-03 -1.17891997e-04 -1.17315858e+00]
 [-7.45691071e-05 -2.94835019e-03  1.44196960e+00]
 [ 4.70624402e-05 -6.73768889e-05  1.00959742e+00]]","[[ 3.80016356e+02 -2.61396125e+01  4.78915620e+02]
 [-1.88916520e+01 -3.49317115e+02  4.76964131e+02]
 [-1.89752444e-02 -2.20936643e-02  1.00000000e+00]]",4
15850,102231.073241,"[[ 2.56613424e-03 -1.18444620e-04 -1.17225568e+00]
 [-7.53690464e-05 -2.94720726e-03  1.44233280e+00]
 [ 4.64330662e-05 -6.65486817e-05  1.00951925e+00]]","[[ 3.80260393e+02 -2.60945508e+01  4.78841219e+02]
 [-1.88934428e+01 -3.49319000e+02  4.77144249e+02]
 [-1.87356404e-02 -2.18272894e-02  1.00000000e+00]]",4
15851,102231.106752,"[[ 2.56439048e-03 -1.17713326e-04 -1.17156487e+00]
 [-7.63878605e-05 -2.94550264e-03  1.44297309e+00]
 [ 4.46643405e-05 -6.53804037e-05  1.00983319e+00]]","[[ 3.80847358e+02 -2.58473406e+01  4.78776500e+02]
 [-1.87226590e+01 -3.49350738e+02  4.77473813e+02]
 [-1.80568347e-02 -2.14750694e-02  1.00000000e+00]]",4
15852,102231.140262,"[[ 2.56269352e-03 -1.17323636e-04 -1.17078811e+00]
 [-7.64706821e-05 -2.94366849e-03  1.44302667e+00]
 [ 4.25757036e-05 -6.47238819e-05  1.01054126e+00]]","[[ 3.81493139e+02 -2.57310011e+01  4.78731717e+02]
 [-1.83662535e+01 -3.49485278e+02  4.77777214e+02]
 [-1.72492453e-02 -2.12999997e-02  1.00000000e+00]]",4
15853,102231.173772,"[[ 2.56631353e-03 -1.19711402e-04 -1.17180492e+00]
 [-7.49974855e-05 -2.94773694e-03  1.44482715e+00]
 [ 4.55113252e-05 -6.60499502e-05  1.00977382e+00]]","[[ 3.80405956e+02 -2.61796218e+01  4.78905859e+02]
 [-1.86810563e+01 -3.49194364e+02  4.77963417e+02]
 [-1.83671449e-02 -2.16610895e-02  1.00000000e+00]]",4
15854,102231.207283,"[[ 2.56764812e-03 -1.19799437e-04 -1.17336821e+00]
 [-7.54759841e-05 -2.94826598e-03  1.44602011e+00]
 [ 4.54618340e-05 -6.58496012e-05  1.00969939e+00]]","[[ 3.80206476e+02 -2.61542793e+01  4.79292956e+02]
 [-1.87285846e+01 -3.49101900e+02  4.78194646e+02]
 [-1.83402642e-02 -2.15897916e-02  1.00000000e+00]]",4
15855,102231.240793,"[[ 2.56770301e-03 -1.19747594e-04 -1.17397149e+00]
 [-7.64921379e-05 -2.94869817e-03  1.44845459e+00]
 [ 4.63268538e-05 -6.49211653e-05  1.00886751e+00]]","[[ 3.80027028e+02 -2.59908965e+01  4.79535245e+02]
 [-1.90319898e+01 -3.48901033e+02  4.78778712e+02]
 [-1.86754309e-02 -2.12584754e-02  1.00000000e+00]]",4
15856,102231.274304,"[[ 2.56963193e-03 -1.20081607e-04 -1.17598952e+00]
 [-7.65929875e-05 -2.94919815e-03  1.44985651e+00]
 [ 4.77420994e-05 -6.48576497e-05  1.00815800e+00]]","[[ 3.79466757e+02 -2.60074885e+01  4.80039891e+02]
 [-1.92996428e+01 -3.48826538e+02  4.79143396e+02]
 [-1.92115413e-02 -2.12093910e-02  1.00000000e+00]]",4
15857,102231.307814,"[[ 2.57279299e-03 -1.20265707e-04 -1.17867038e+00]
 [-7.49981891e-05 -2.95071837e-03  1.44932718e+00]
 [ 4.95242043e-05 -6.44710276e-05  1.00708206e+00]]","[[ 3.78677101e+02 -2.59331287e+01  4.80518014e+02]
 [-1.93808338e+01 -3.48575618e+02  4.78964448e+02]
 [-1.98625169e-02 -2.10397063e-02  1.00000000e+00]]",4
15858,102231.341325,"[[ 2.57105210e-03 -1.18557769e-04 -1.17885915e+00]
 [-7.51702444e-05 -2.94969582e-03  1.44940909e+00]
 [ 4.73676418e-05 -6.45414774e-05  1.00815845e+00]]","[[ 3.79338179e+02 -2.57628328e+01  4.80606166e+02]
 [-1.90232681e+01 -3.48737068e+02  4.79127984e+02]
 [-1.90408014e-02 -2.11154120e-02  1.00000000e+00]]",4
15859,102231.374835,"[[ 2.56898650e-03 -1.17283325e-04 -1.17842751e+00]
 [-7.59173441e-05 -2.94879542e-03  1.45033030e+00]
 [ 4.57341248e-05 -6.31529948e-05  1.00829973e+00]]","[[ 3.79951942e+02 -2.54047805e+01  4.80602277e+02]
 [-1.88384765e+01 -3.48640738e+02  4.79465019e+02]
 [-1.84136475e-02 -2.06841684e-02  1.00000000e+00]]",4
15860,102231.408345,"[[ 2.57188289e-03 -1.16840355e-04 -1.18019248e+00]
 [-7.50030479e-05 -2.95006791e-03  1.45160766e+00]
 [ 4.86459626e-05 -6.33510118e-05  1.00701501e+00]]","[[ 3.78989556e+02 -2.53326182e+01  4.80681661e+02]
 [-1.92396249e+01 -3.48517492e+02  4.79838132e+02]
 [-1.95182408e-02 -2.07013857e-02  1.00000000e+00]]",4
15861,102231.441856,"[[ 2.57269451e-03 -1.18321247e-04 -1.18046766e+00]
 [-7.41364894e-05 -2.95116081e-03  1.45261473e+00]
 [ 4.75631826e-05 -6.46976467e-05  1.00818930e+00]]","[[ 3.79064527e+02 -2.57411343e+01  4.80926911e+02]
 [-1.89225990e+01 -3.48616979e+02  4.80136661e+02]
 [-1.90973689e-02 -2.11571060e-02  1.00000000e+00]]",4
15862,102231.475366,"[[ 2.56936939e-03 -1.15876680e-04 -1.17985934e+00]
 [-7.52952418e-05 -2.94981721e-03  1.45347786e+00]
 [ 4.49234002e-05 -6.34183006e-05  1.00886766e+00]]","[[ 3.80052449e+02 -2.52677334e+01  4.80870328e+02]
 [-1.86162436e+01 -3.48602210e+02  4.80460486e+02]
 [-1.80934126e-02 -2.07883037e-02  1.00000000e+00]]",4
15863,102231.508877,"[[ 2.57501338e-03 -1.16459355e-04 -1.18296105e+00]
 [-7.18180908e-05 -2.95439517e-03  1.45427883e+00]
 [ 4.99666501e-05 -6.39032739e-05  1.00666788e+00]]","[[ 3.78305214e+02 -2.53192896e+01  4.81133502e+02]
 [-1.90340019e+01 -3.48122630e+02  4.80546662e+02]
 [-1.99857170e-02 -2.08420833e-02  1.00000000e+00]]",4
15864,102231.542387,"[[ 2.57374640e-03 -1.16073236e-04 -1.18313365e+00]
 [-7.24836984e-05 -2.95319312e-03  1.45487203e+00]
 [ 4.84999456e-05 -6.20651584e-05  1.00649590e+00]]","[[ 3.78763356e+02 -2.50038144e+01  4.81378037e+02]
 [-1.88608618e+01 -3.47980449e+02  4.80828688e+02]
 [-1.94144899e-02 -2.02532152e-02  1.00000000e+00]]",4
